"","uniqueid","island","site","transect","top_color","bowl_color","order","count","dateout","datecoll","duration","order_abbrev"
"871","Saipan_ForbiA_L3","saipan","forbia","L3","w","y","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"872","Saipan_ForbiA_L3","saipan","forbia","L3","w","b","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"873","Saipan_ForbiA_L3","saipan","forbia","L3","w","b","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"874","Saipan_ForbiA_L3","saipan","forbia","L3","w","b","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"875","Saipan_ForbiA_L3","saipan","forbia","L3","w","w","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"876","Saipan_ForbiA_L3","saipan","forbia","L3","b","y","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"877","Saipan_ForbiA_L3","saipan","forbia","L3","w","r","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"878","Saipan_ForbiA_L3","saipan","forbia","L3","w","r","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"879","Saipan_ForbiA_L3","saipan","forbia","L3","w","r","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"880","Saipan_ForbiA_L3","saipan","forbia","L3","w","r","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"881","Saipan_ForbiA_L3","saipan","forbia","L3","b","w","blattodea",1,2018-01-17,2018-01-20,3,"blttd"
"882","Saipan_ForbiA_L3","saipan","forbia","L3","b","b","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"883","Saipan_ForbiA_L3","saipan","forbia","L3","b","b","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"884","Saipan_ForbiA_L3","saipan","forbia","L3","b","r","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"885","Saipan_ForbiA_L3","saipan","forbia","L3","b","r","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"886","Saipan_ForbiA_L3","saipan","forbia","L3","b","r","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"887","Saipan_ForbiA_L3","saipan","forbia","L3","y","y","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"888","Saipan_ForbiA_L3","saipan","forbia","L3","y","y","trichoptera",1,2018-01-17,2018-01-20,3,"trchp"
"889","Saipan_ForbiA_L3","saipan","forbia","L3","y","b","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"890","Saipan_ForbiA_L3","saipan","forbia","L3","y","b","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"891","Saipan_ForbiA_L3","saipan","forbia","L3","y","b","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"892","Saipan_ForbiA_L3","saipan","forbia","L3","y","b","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"893","Saipan_ForbiA_L3","saipan","forbia","L3","y","w","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"894","Saipan_ForbiA_L3","saipan","forbia","L3","y","w","araneae",1,2018-01-17,2018-01-20,3,"arane"
"895","Saipan_ForbiA_L3","saipan","forbia","L3","y","r","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"896","Saipan_ForbiA_L3","saipan","forbia","L3","y","r","partial",1,2018-01-17,2018-01-20,3,"partl"
"897","Saipan_ForbiGrid_L1","saipan","forbig","L1","y","b","isoptera",1,2018-01-17,2018-01-20,3,"isptr"
"898","Saipan_ForbiGrid_L1","saipan","forbig","L1","y","w","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"899","Saipan_ForbiGrid_L1","saipan","forbig","L1","y","w","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"900","Saipan_ForbiGrid_L1","saipan","forbig","L1","b","w","crabronidae",1,2018-01-17,2018-01-20,3,"crbrn"
"901","Saipan_ForbiGrid_L1","saipan","forbig","L1","r","w","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"902","Saipan_ForbiGrid_L1","saipan","forbig","L1","b","r","araneae",1,2018-01-17,2018-01-20,3,"arane"
"903","Saipan_ForbiGrid_L1","saipan","forbig","L1","r","r","crabronidae",1,2018-01-17,2018-01-20,3,"crbrn"
"904","Saipan_ForbiGrid_L1","saipan","forbig","L1","y","r","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"905","Saipan_ForbiGrid_L1","saipan","forbig","L1","y","r","crabronidae",1,2018-01-17,2018-01-20,3,"crbrn"
"906","Saipan_ForbiGrid_L1","saipan","forbig","L1","b","y","araneae",1,2018-01-17,2018-01-20,3,"arane"
"907","Saipan_ForbiGrid_L1","saipan","forbig","L1","r","y","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"908","Saipan_ForbiGrid_L1","saipan","forbig","L1","r","y","partial",1,2018-01-17,2018-01-20,3,"partl"
"909","Saipan_ForbiGrid_L1","saipan","forbig","L1","r","b","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"910","Saipan_ForbiGrid_L1","saipan","forbig","L1","r","b","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"911","Saipan_ForbiGrid_L1","saipan","forbig","L1","w","b","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"912","Saipan_ForbiGrid_L1","saipan","forbig","L1","w","b","crabronidae",1,2018-01-17,2018-01-20,3,"crbrn"
"913","Saipan_ForbiGrid_L1","saipan","forbig","L1","w","r","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"914","Saipan_ForbiGrid_L2","saipan","forbig","L2","y","y","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"915","Saipan_ForbiGrid_L2","saipan","forbig","L2","y","b","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"916","Saipan_ForbiGrid_L2","saipan","forbig","L2","y","b","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"917","Saipan_ForbiGrid_L2","saipan","forbig","L2","y","b","crabronidae",1,2018-01-17,2018-01-20,3,"crbrn"
"918","Saipan_ForbiGrid_L2","saipan","forbig","L2","y","b","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"919","Saipan_ForbiGrid_L2","saipan","forbig","L2","y","w","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"920","Saipan_ForbiGrid_L2","saipan","forbig","L2","y","w","blattodea",1,2018-01-17,2018-01-20,3,"blttd"
"921","Saipan_ForbiGrid_L2","saipan","forbig","L2","y","w","isoptera",1,2018-01-17,2018-01-20,3,"isptr"
"922","Saipan_ForbiGrid_L2","saipan","forbig","L2","y","r","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"923","Saipan_ForbiGrid_L2","saipan","forbig","L2","y","r","partial",1,2018-01-17,2018-01-20,3,"partl"
"924","Saipan_ForbiGrid_L2","saipan","forbig","L2","b","y","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"925","Saipan_ForbiGrid_L2","saipan","forbig","L2","b","b","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"926","Saipan_ForbiGrid_L2","saipan","forbig","L2","b","b","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"927","Saipan_ForbiGrid_L2","saipan","forbig","L2","b","w","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"928","Saipan_ForbiGrid_L2","saipan","forbig","L2","b","w","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"929","Saipan_ForbiGrid_L2","saipan","forbig","L2","b","r","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"930","Saipan_ForbiGrid_L2","saipan","forbig","L2","b","r","partial",1,2018-01-17,2018-01-20,3,"partl"
"931","Saipan_ForbiGrid_L2","saipan","forbig","L2","w","b","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"932","Saipan_ForbiGrid_L2","saipan","forbig","L2","w","b","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"933","Saipan_ForbiGrid_L2","saipan","forbig","L2","w","w","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"934","Saipan_ForbiGrid_L2","saipan","forbig","L2","w","w","partial",1,2018-01-17,2018-01-20,3,"partl"
"935","Saipan_ForbiGrid_L2","saipan","forbig","L2","w","w","trichoptera",1,2018-01-17,2018-01-20,3,"trchp"
"936","Saipan_ForbiGrid_L2","saipan","forbig","L2","r","b","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"937","Saipan_ForbiGrid_L2","saipan","forbig","L2","r","b","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"938","Saipan_ForbiGrid_L2","saipan","forbig","L2","r","w","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"939","Saipan_ForbiGrid_L2","saipan","forbig","L2","r","r","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"940","Saipan_ForbiGrid_L2","saipan","forbig","L2","r","r","blattodea",1,2018-01-17,2018-01-20,3,"blttd"
"941","Saipan_ForbiGrid_L2","saipan","forbig","L2","r","r","trichoptera",1,2018-01-17,2018-01-20,3,"trchp"
"942","Saipan_ForbiGrid_L3","saipan","forbig","L3","b","w","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"943","Saipan_ForbiGrid_L3","saipan","forbig","L3","b","w","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"944","Saipan_ForbiGrid_L3","saipan","forbig","L3","y","y","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"945","Saipan_ForbiGrid_L3","saipan","forbig","L3","y","y","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"946","Saipan_ForbiGrid_L3","saipan","forbig","L3","y","y","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"947","Saipan_ForbiGrid_L3","saipan","forbig","L3","y","r","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"948","Saipan_ForbiGrid_L3","saipan","forbig","L3","y","r","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"949","Saipan_ForbiGrid_L3","saipan","forbig","L3","y","r","trichoptera",1,2018-01-17,2018-01-20,3,"trchp"
"950","Saipan_ForbiGrid_L3","saipan","forbig","L3","r","r","partial",1,2018-01-17,2018-01-20,3,"partl"
"951","Saipan_ForbiGrid_L3","saipan","forbig","L3","b","y","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"952","Saipan_ForbiGrid_L3","saipan","forbig","L3","w","r","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"953","Saipan_ForbiGrid_L3","saipan","forbig","L3","w","r","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"954","Saipan_ForbiGrid_L3","saipan","forbig","L3","b","b","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"955","Saipan_ForbiGrid_L3","saipan","forbig","L3","b","b","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"956","Saipan_ForbiGrid_L3","saipan","forbig","L3","b","b","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"957","Saipan_ForbiGrid_L3","saipan","forbig","L3","w","y","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"958","Saipan_ForbiGrid_L3","saipan","forbig","L3","w","w","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"959","Saipan_ForbiGrid_L3","saipan","forbig","L3","w","w","blattodea",1,2018-01-17,2018-01-20,3,"blttd"
"960","Saipan_ForbiGrid_L3","saipan","forbig","L3","w","w","partial",1,2018-01-17,2018-01-20,3,"partl"
"961","Saipan_ForbiGrid_L3","saipan","forbig","L3","y","b","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"962","Saipan_ForbiGrid_L3","saipan","forbig","L3","y","b","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"963","Saipan_ForbiGrid_L3","saipan","forbig","L3","y","b","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"964","Saipan_ForbiGrid_L3","saipan","forbig","L3","w","b","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"965","Saipan_ForbiGrid_L3","saipan","forbig","L3","w","b","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"966","Saipan_ForbiGrid_L3","saipan","forbig","L3","r","y","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"967","Saipan_ForbiGrid_L3","saipan","forbig","L3","r","y","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"968","Saipan_ForbiGrid_L3","saipan","forbig","L3","y","w","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"969","Saipan_ForbiGrid_L3","saipan","forbig","L3","y","w","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"970","Saipan_ForbiGrid_L3","saipan","forbig","L3","r","b","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"971","Saipan_LADTA_L1","saipan","ladta","L1","y","y","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"972","Saipan_LADTA_L1","saipan","ladta","L1","y","y","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"973","Saipan_LADTA_L1","saipan","ladta","L1","y","y","other",1,2018-01-17,2018-01-20,3,"other"
"974","Saipan_LADTA_L1","saipan","ladta","L1","y","w","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"975","Saipan_LADTA_L1","saipan","ladta","L1","y","w","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"976","Saipan_LADTA_L1","saipan","ladta","L1","b","r","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"977","Saipan_LADTA_L1","saipan","ladta","L1","r","r","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"978","Saipan_LADTA_L1","saipan","ladta","L1","r","r","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"979","Saipan_LADTA_L1","saipan","ladta","L1","y","r","crabronidae",1,2018-01-17,2018-01-20,3,"crbrn"
"980","Saipan_LADTA_L1","saipan","ladta","L1","y","r","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"981","Saipan_LADTA_L1","saipan","ladta","L1","b","y","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"982","Saipan_LADTA_L1","saipan","ladta","L1","b","y","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"983","Saipan_LADTA_L1","saipan","ladta","L1","r","b","crabronidae",1,2018-01-17,2018-01-20,3,"crbrn"
"984","Saipan_LADTA_L1","saipan","ladta","L1","r","b","isoptera",1,2018-01-17,2018-01-20,3,"isptr"
"985","Saipan_LADTA_L1","saipan","ladta","L1","r","b","other",1,2018-01-17,2018-01-20,3,"other"
"986","Saipan_LADTA_L1","saipan","ladta","L1","w","y","crabronidae",1,2018-01-17,2018-01-20,3,"crbrn"
"987","Saipan_LADTA_L1","saipan","ladta","L1","w","y","araneae",1,2018-01-17,2018-01-20,3,"arane"
"988","Saipan_LADTA_L1","saipan","ladta","L1","r","w","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"989","Saipan_LADTA_L1","saipan","ladta","L1","r","w","crabronidae",1,2018-01-17,2018-01-20,3,"crbrn"
"990","Saipan_LADTA_L1","saipan","ladta","L1","b","b","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"991","Saipan_LADTA_L1","saipan","ladta","L1","b","b","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"992","Saipan_LADTA_L1","saipan","ladta","L1","b","b","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"993","Saipan_LADTA_L1","saipan","ladta","L1","b","b","araneae",1,2018-01-17,2018-01-20,3,"arane"
"994","Saipan_LADTA_L1","saipan","ladta","L1","b","w","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"995","Saipan_LADTA_L1","saipan","ladta","L1","b","w","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"996","Saipan_LADTA_L1","saipan","ladta","L1","w","r","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"997","Saipan_LADTA_L1","saipan","ladta","L1","w","r","crabronidae",1,2018-01-17,2018-01-20,3,"crbrn"
"998","Saipan_LADTA_L1","saipan","ladta","L1","r","y","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"999","Saipan_LADTA_L2","saipan","ladta","L2","y","b","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"1000","Saipan_LADTA_L2","saipan","ladta","L2","y","b","araneae",1,2018-01-17,2018-01-20,3,"arane"
"1001","Saipan_LADTA_L2","saipan","ladta","L2","y","r","crabronidae",1,2018-01-17,2018-01-20,3,"crbrn"
"1002","Saipan_LADTA_L2","saipan","ladta","L2","y","r","isoptera",1,2018-01-17,2018-01-20,3,"isptr"
"1003","Saipan_LADTA_L2","saipan","ladta","L2","b","y","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"1004","Saipan_LADTA_L2","saipan","ladta","L2","b","y","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"1005","Saipan_LADTA_L2","saipan","ladta","L2","b","b","other",1,2018-01-17,2018-01-20,3,"other"
"1006","Saipan_LADTA_L2","saipan","ladta","L2","b","w","araneae",1,2018-01-17,2018-01-20,3,"arane"
"1007","Saipan_LADTA_L2","saipan","ladta","L2","w","y","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"1008","Saipan_LADTA_L2","saipan","ladta","L2","w","y","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"1009","Saipan_LADTA_L2","saipan","ladta","L2","w","y","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"1010","Saipan_LADTA_L2","saipan","ladta","L2","w","y","crabronidae",1,2018-01-17,2018-01-20,3,"crbrn"
"1011","Saipan_LADTA_L2","saipan","ladta","L2","w","b","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"1012","Saipan_LADTA_L2","saipan","ladta","L2","w","b","trichoptera",1,2018-01-17,2018-01-20,3,"trchp"
"1013","Saipan_LADTA_L2","saipan","ladta","L2","w","w","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"1014","Saipan_LADTA_L2","saipan","ladta","L2","w","r","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"1015","Saipan_LADTA_L2","saipan","ladta","L2","w","r","isoptera",1,2018-01-17,2018-01-20,3,"isptr"
"1016","Saipan_LADTA_L2","saipan","ladta","L2","r","y","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"1017","Saipan_LADTA_L2","saipan","ladta","L2","r","b","crabronidae",1,2018-01-17,2018-01-20,3,"crbrn"
"1018","Saipan_LADTA_L2","saipan","ladta","L2","r","b","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"1019","Saipan_LADTA_L2","saipan","ladta","L2","r","w","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"1020","Saipan_LADTA_L2","saipan","ladta","L2","r","w","isoptera",1,2018-01-17,2018-01-20,3,"isptr"
"1021","Saipan_LADTA_L2","saipan","ladta","L2","r","r","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"1022","Saipan_LADTA_L2","saipan","ladta","L2","r","r","crabronidae",1,2018-01-17,2018-01-20,3,"crbrn"
"1023","Saipan_LADTA_L3","saipan","ladta","L3","r","w","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"1024","Saipan_LADTA_L3","saipan","ladta","L3","r","w","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"1025","Saipan_LADTA_L3","saipan","ladta","L3","r","w","araneae",1,2018-01-17,2018-01-20,3,"arane"
"1026","Saipan_LADTA_L3","saipan","ladta","L3","r","r","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"1027","Saipan_LADTA_L3","saipan","ladta","L3","r","r","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"1028","Saipan_LADTA_L3","saipan","ladta","L3","r","b","crabronidae",1,2018-01-17,2018-01-20,3,"crbrn"
"1029","Saipan_LADTA_L3","saipan","ladta","L3","r","b","partial",1,2018-01-17,2018-01-20,3,"partl"
"1030","Saipan_LADTA_L3","saipan","ladta","L3","r","y","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"1031","Saipan_LADTA_L3","saipan","ladta","L3","r","y","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"1032","Saipan_LADTA_L3","saipan","ladta","L3","r","y","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"1033","Saipan_LADTA_L3","saipan","ladta","L3","r","y","araneae",1,2018-01-17,2018-01-20,3,"arane"
"1034","Saipan_LADTA_L3","saipan","ladta","L3","b","b","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"1035","Saipan_LADTA_L3","saipan","ladta","L3","b","y","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"1036","Saipan_LADTA_L3","saipan","ladta","L3","b","y","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"1037","Saipan_LADTA_L3","saipan","ladta","L3","b","y","crabronidae",1,2018-01-17,2018-01-20,3,"crbrn"
"1038","Saipan_LADTA_L3","saipan","ladta","L3","b","y","araneae",1,2018-01-17,2018-01-20,3,"arane"
"1039","Saipan_LADTA_L3","saipan","ladta","L3","b","y","trichoptera",1,2018-01-17,2018-01-20,3,"trchp"
"1040","Saipan_LADTA_L3","saipan","ladta","L3","w","y","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"1041","Saipan_LADTA_L3","saipan","ladta","L3","w","y","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"1042","Saipan_LADTA_L3","saipan","ladta","L3","w","y","crabronidae",1,2018-01-17,2018-01-20,3,"crbrn"
"1043","Saipan_LADTA_L3","saipan","ladta","L3","y","r","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"1044","Saipan_LADTA_L3","saipan","ladta","L3","y","r","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"1045","Saipan_LADTA_L3","saipan","ladta","L3","y","r","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"1046","Saipan_LADTA_L3","saipan","ladta","L3","w","r","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"1047","Saipan_LADTA_L3","saipan","ladta","L3","w","r","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"1048","Saipan_LADTA_L3","saipan","ladta","L3","w","b","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"1049","Saipan_LADTA_L3","saipan","ladta","L3","w","b","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"1050","Saipan_LADTA_L3","saipan","ladta","L3","y","y","apoidea",1,2018-01-17,2018-01-20,3,"apoid"
"1051","Saipan_LADTA_L3","saipan","ladta","L3","y","b","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"1052","Saipan_Ladtg_L1","saipan","ladtg","L1","b","w","araneae",1,NA,NA,NA,"arane"
"1053","Saipan_Ladtg_L1","saipan","ladtg","L1","b","w","isoptera",1,NA,NA,NA,"isptr"
"1054","Saipan_Ladtg_L1","saipan","ladtg","L1","b","r","coleoptera",1,NA,NA,NA,"clptr"
"1055","Saipan_Ladtg_L1","saipan","ladtg","L1","b","r","apoidea",1,NA,NA,NA,"apoid"
"1056","Saipan_Ladtg_L1","saipan","ladtg","L1","y","r","hemiptera",1,NA,NA,NA,"hmptr"
"1057","Saipan_Ladtg_L1","saipan","ladtg","L1","y","r","formicidae",1,NA,NA,NA,"frmcd"
"1058","Saipan_Ladtg_L1","saipan","ladtg","L1","r","b","coleoptera",1,NA,NA,NA,"clptr"
"1059","Saipan_Ladtg_L1","saipan","ladtg","L1","r","b","araneae",1,NA,NA,NA,"arane"
"1060","Saipan_Ladtg_L1","saipan","ladtg","L1","b","y","crabronidae",1,NA,NA,NA,"crbrn"
"1061","Saipan_Ladtg_L1","saipan","ladtg","L1","b","y","isoptera",1,NA,NA,NA,"isptr"
"1062","Saipan_Ladtg_L1","saipan","ladtg","L1","r","y","hemiptera",1,NA,NA,NA,"hmptr"
"1063","Saipan_Ladtg_L1","saipan","ladtg","L1","r","y","crabronidae",1,NA,NA,NA,"crbrn"
"1064","Saipan_Ladtg_L1","saipan","ladtg","L1","w","r","coleoptera",1,NA,NA,NA,"clptr"
"1065","Saipan_Ladtg_L1","saipan","ladtg","L1","w","r","apoidea",1,NA,NA,NA,"apoid"
"1066","Saipan_Ladtg_L1","saipan","ladtg","L1","w","r","crabronidae",1,NA,NA,NA,"crbrn"
"1067","Saipan_Ladtg_L1","saipan","ladtg","L1","y","y","crabronidae",1,NA,NA,NA,"crbrn"
"1068","Saipan_Ladtg_L1","saipan","ladtg","L1","b","b","lepidoptera",1,NA,NA,NA,"lpdpt"
"1069","Saipan_Ladtg_L1","saipan","ladtg","L1","w","w","apoidea",1,NA,NA,NA,"apoid"
"1070","Saipan_Ladtg_L1","saipan","ladtg","L1","r","r","apoidea",1,NA,NA,NA,"apoid"
"1071","Saipan_Ladtg_L1","saipan","ladtg","L1","r","r","isoptera",1,NA,NA,NA,"isptr"
"1072","Saipan_Ladtg_L1","saipan","ladtg","L1","r","w","formicidae",1,NA,NA,NA,"frmcd"
"1073","Saipan_Ladtg_L1","saipan","ladtg","L1","r","w","araneae",1,NA,NA,NA,"arane"
"1074","Saipan_Ladtg_L1","saipan","ladtg","L1","y","b","diptera",1,NA,NA,NA,"diptr"
"1075","Saipan_Ladtg_L1","saipan","ladtg","L1","y","b","formicidae",1,NA,NA,NA,"frmcd"
"1076","Saipan_Ladtg_L1","saipan","ladtg","L1","y","b","apoidea",1,NA,NA,NA,"apoid"
"1077","Saipan_Ladtg_L1","saipan","ladtg","L1","y","b","lepidoptera",1,NA,NA,NA,"lpdpt"
"1078","Saipan_Ladtg_L1","saipan","ladtg","L1","w","b","hemiptera",1,NA,NA,NA,"hmptr"
"1079","Saipan_Ladtg_L1","saipan","ladtg","L1","w","b","isoptera",1,NA,NA,NA,"isptr"
"1080","Saipan_Ladtg_L1","saipan","ladtg","L1","w","y","hemiptera",1,NA,NA,NA,"hmptr"
"1081","Saipan_Ladtg_L1","saipan","ladtg","L1","w","y","crabronidae",1,NA,NA,NA,"crbrn"
"1082","Saipan_LADTG_L2","saipan","ladtg","L2","b","y","diptera",1,2018-01-17,2018-01-20,3,"diptr"
"1083","Saipan_LADTG_L2","saipan","ladtg","L2","b","y","hemiptera",1,2018-01-17,2018-01-20,3,"hmptr"
"1084","Saipan_LADTG_L2","saipan","ladtg","L2","b","y","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"1085","Saipan_LADTG_L2","saipan","ladtg","L2","b","b","lepidoptera",1,2018-01-17,2018-01-20,3,"lpdpt"
"1086","Saipan_LADTG_L2","saipan","ladtg","L2","r","b","coleoptera",1,2018-01-17,2018-01-20,3,"clptr"
"1087","Saipan_LADTG_L2","saipan","ladtg","L2","r","b","formicidae",1,2018-01-17,2018-01-20,3,"frmcd"
"1088","Saipan_LADTG_L2","saipan","ladtg","L2","r","b","trichoptera",1,2018-01-17,2018-01-20,3,"trchp"
