"","uniqueid","island","site","transect","top_color","bowl_color","order","count","date traps out","date traps coll"
"1783","Guam_Racetrack_L3","Guam","Racetrack","L3","b","r","hemiptera",0,2018-01-12,2018-01-15
"1784","Guam_Racetrack_L3","Guam","Racetrack","L3","b","r","coleoptera",0,2018-01-12,2018-01-15
"1785","Guam_Racetrack_L3","Guam","Racetrack","L3","b","r","formicidae",0,2018-01-12,2018-01-15
"1786","Guam_Racetrack_L3","Guam","Racetrack","L3","b","r","apoidea",0,2018-01-12,2018-01-15
"1787","Guam_Racetrack_L3","Guam","Racetrack","L3","b","r","crabronidae",0,2018-01-12,2018-01-15
"1788","Guam_Racetrack_L3","Guam","Racetrack","L3","b","r","lepidoptera",0,2018-01-12,2018-01-15
"1789","Guam_Racetrack_L3","Guam","Racetrack","L3","b","r","blattodea",0,2018-01-12,2018-01-15
"1790","Guam_Racetrack_L3","Guam","Racetrack","L3","b","r","araneae",0,2018-01-12,2018-01-15
"1791","Guam_Racetrack_L3","Guam","Racetrack","L3","b","r","isoptera",0,2018-01-12,2018-01-15
"1792","Guam_Racetrack_L3","Guam","Racetrack","L3","b","r","partial",0,2018-01-12,2018-01-15
"1793","Guam_Racetrack_L3","Guam","Racetrack","L3","b","r","trichoptera",0,2018-01-12,2018-01-15
"1794","Guam_Racetrack_L3","Guam","Racetrack","L3","b","r","other",0,2018-01-12,2018-01-15
"1795","Guam_Racetrack_L3","Guam","Racetrack","L3","b","w","diptera",3,2018-01-12,2018-01-15
"1796","Guam_Racetrack_L3","Guam","Racetrack","L3","b","w","hemiptera",0,2018-01-12,2018-01-15
"1797","Guam_Racetrack_L3","Guam","Racetrack","L3","b","w","coleoptera",0,2018-01-12,2018-01-15
"1798","Guam_Racetrack_L3","Guam","Racetrack","L3","b","w","formicidae",5,2018-01-12,2018-01-15
"1799","Guam_Racetrack_L3","Guam","Racetrack","L3","b","w","apoidea",1,2018-01-12,2018-01-15
"1800","Guam_Racetrack_L3","Guam","Racetrack","L3","b","w","crabronidae",2,2018-01-12,2018-01-15
"1801","Guam_Racetrack_L3","Guam","Racetrack","L3","b","w","lepidoptera",1,2018-01-12,2018-01-15
"1802","Guam_Racetrack_L3","Guam","Racetrack","L3","b","w","blattodea",0,2018-01-12,2018-01-15
"1803","Guam_Racetrack_L3","Guam","Racetrack","L3","b","w","araneae",1,2018-01-12,2018-01-15
"1804","Guam_Racetrack_L3","Guam","Racetrack","L3","b","w","isoptera",0,2018-01-12,2018-01-15
"1805","Guam_Racetrack_L3","Guam","Racetrack","L3","b","w","partial",0,2018-01-12,2018-01-15
"1806","Guam_Racetrack_L3","Guam","Racetrack","L3","b","w","trichoptera",0,2018-01-12,2018-01-15
"1807","Guam_Racetrack_L3","Guam","Racetrack","L3","b","w","other",0,2018-01-12,2018-01-15
"1808","Guam_Racetrack_L3","Guam","Racetrack","L3","b","y","diptera",2,2018-01-12,2018-01-15
"1809","Guam_Racetrack_L3","Guam","Racetrack","L3","b","y","hemiptera",0,2018-01-12,2018-01-15
"1810","Guam_Racetrack_L3","Guam","Racetrack","L3","b","y","coleoptera",0,2018-01-12,2018-01-15
"1811","Guam_Racetrack_L3","Guam","Racetrack","L3","b","y","formicidae",17,2018-01-12,2018-01-15
"1812","Guam_Racetrack_L3","Guam","Racetrack","L3","b","y","apoidea",1,2018-01-12,2018-01-15
"1813","Guam_Racetrack_L3","Guam","Racetrack","L3","b","y","crabronidae",2,2018-01-12,2018-01-15
"1814","Guam_Racetrack_L3","Guam","Racetrack","L3","b","y","lepidoptera",0,2018-01-12,2018-01-15
"1815","Guam_Racetrack_L3","Guam","Racetrack","L3","b","y","blattodea",0,2018-01-12,2018-01-15
"1816","Guam_Racetrack_L3","Guam","Racetrack","L3","b","y","araneae",0,2018-01-12,2018-01-15
"1817","Guam_Racetrack_L3","Guam","Racetrack","L3","b","y","isoptera",0,2018-01-12,2018-01-15
"1818","Guam_Racetrack_L3","Guam","Racetrack","L3","b","y","partial",0,2018-01-12,2018-01-15
"1819","Guam_Racetrack_L3","Guam","Racetrack","L3","b","y","trichoptera",1,2018-01-12,2018-01-15
"1820","Guam_Racetrack_L3","Guam","Racetrack","L3","b","y","other",0,2018-01-12,2018-01-15
"1821","Guam_Racetrack_L3","Guam","Racetrack","L3","w","w","diptera",0,2018-01-12,2018-01-15
"1822","Guam_Racetrack_L3","Guam","Racetrack","L3","w","w","hemiptera",0,2018-01-12,2018-01-15
"1823","Guam_Racetrack_L3","Guam","Racetrack","L3","w","w","coleoptera",0,2018-01-12,2018-01-15
"1824","Guam_Racetrack_L3","Guam","Racetrack","L3","w","w","formicidae",0,2018-01-12,2018-01-15
"1825","Guam_Racetrack_L3","Guam","Racetrack","L3","w","w","apoidea",0,2018-01-12,2018-01-15
"1826","Guam_Racetrack_L3","Guam","Racetrack","L3","w","w","crabronidae",0,2018-01-12,2018-01-15
"1827","Guam_Racetrack_L3","Guam","Racetrack","L3","w","w","lepidoptera",0,2018-01-12,2018-01-15
"1828","Guam_Racetrack_L3","Guam","Racetrack","L3","w","w","blattodea",0,2018-01-12,2018-01-15
"1829","Guam_Racetrack_L3","Guam","Racetrack","L3","w","w","araneae",0,2018-01-12,2018-01-15
"1830","Guam_Racetrack_L3","Guam","Racetrack","L3","w","w","isoptera",0,2018-01-12,2018-01-15
"1831","Guam_Racetrack_L3","Guam","Racetrack","L3","w","w","partial",0,2018-01-12,2018-01-15
"1832","Guam_Racetrack_L3","Guam","Racetrack","L3","w","w","trichoptera",0,2018-01-12,2018-01-15
"1833","Guam_Racetrack_L3","Guam","Racetrack","L3","w","w","other",0,2018-01-12,2018-01-15
"1834","Guam_Racetrack_L3","Guam","Racetrack","L3","w","r","diptera",0,2018-01-12,2018-01-15
"1835","Guam_Racetrack_L3","Guam","Racetrack","L3","w","r","hemiptera",0,2018-01-12,2018-01-15
"1836","Guam_Racetrack_L3","Guam","Racetrack","L3","w","r","coleoptera",0,2018-01-12,2018-01-15
"1837","Guam_Racetrack_L3","Guam","Racetrack","L3","w","r","formicidae",1,2018-01-12,2018-01-15
"1838","Guam_Racetrack_L3","Guam","Racetrack","L3","w","r","apoidea",0,2018-01-12,2018-01-15
"1839","Guam_Racetrack_L3","Guam","Racetrack","L3","w","r","crabronidae",0,2018-01-12,2018-01-15
"1840","Guam_Racetrack_L3","Guam","Racetrack","L3","w","r","lepidoptera",0,2018-01-12,2018-01-15
"1841","Guam_Racetrack_L3","Guam","Racetrack","L3","w","r","blattodea",0,2018-01-12,2018-01-15
"1842","Guam_Racetrack_L3","Guam","Racetrack","L3","w","r","araneae",0,2018-01-12,2018-01-15
"1843","Guam_Racetrack_L3","Guam","Racetrack","L3","w","r","isoptera",0,2018-01-12,2018-01-15
"1844","Guam_Racetrack_L3","Guam","Racetrack","L3","w","r","partial",0,2018-01-12,2018-01-15
"1845","Guam_Racetrack_L3","Guam","Racetrack","L3","w","r","trichoptera",0,2018-01-12,2018-01-15
"1846","Guam_Racetrack_L3","Guam","Racetrack","L3","w","r","other",1,2018-01-12,2018-01-15
"1847","Guam_Racetrack_L3","Guam","Racetrack","L3","r","b","diptera",1,2018-01-12,2018-01-15
"1848","Guam_Racetrack_L3","Guam","Racetrack","L3","r","b","hemiptera",0,2018-01-12,2018-01-15
"1849","Guam_Racetrack_L3","Guam","Racetrack","L3","r","b","coleoptera",0,2018-01-12,2018-01-15
"1850","Guam_Racetrack_L3","Guam","Racetrack","L3","r","b","formicidae",4,2018-01-12,2018-01-15
"1851","Guam_Racetrack_L3","Guam","Racetrack","L3","r","b","apoidea",0,2018-01-12,2018-01-15
"1852","Guam_Racetrack_L3","Guam","Racetrack","L3","r","b","crabronidae",0,2018-01-12,2018-01-15
"1853","Guam_Racetrack_L3","Guam","Racetrack","L3","r","b","lepidoptera",0,2018-01-12,2018-01-15
"1854","Guam_Racetrack_L3","Guam","Racetrack","L3","r","b","blattodea",0,2018-01-12,2018-01-15
"1855","Guam_Racetrack_L3","Guam","Racetrack","L3","r","b","araneae",1,2018-01-12,2018-01-15
"1856","Guam_Racetrack_L3","Guam","Racetrack","L3","r","b","isoptera",1,2018-01-12,2018-01-15
"1857","Guam_Racetrack_L3","Guam","Racetrack","L3","r","b","partial",0,2018-01-12,2018-01-15
"1858","Guam_Racetrack_L3","Guam","Racetrack","L3","r","b","trichoptera",1,2018-01-12,2018-01-15
"1859","Guam_Racetrack_L3","Guam","Racetrack","L3","r","b","other",0,2018-01-12,2018-01-15
"1860","Guam_Racetrack_L3","Guam","Racetrack","L3","r","w","diptera",0,2018-01-12,2018-01-15
"1861","Guam_Racetrack_L3","Guam","Racetrack","L3","r","w","hemiptera",0,2018-01-12,2018-01-15
"1862","Guam_Racetrack_L3","Guam","Racetrack","L3","r","w","coleoptera",0,2018-01-12,2018-01-15
"1863","Guam_Racetrack_L3","Guam","Racetrack","L3","r","w","formicidae",3,2018-01-12,2018-01-15
"1864","Guam_Racetrack_L3","Guam","Racetrack","L3","r","w","apoidea",0,2018-01-12,2018-01-15
"1865","Guam_Racetrack_L3","Guam","Racetrack","L3","r","w","crabronidae",0,2018-01-12,2018-01-15
"1866","Guam_Racetrack_L3","Guam","Racetrack","L3","r","w","lepidoptera",0,2018-01-12,2018-01-15
"1867","Guam_Racetrack_L3","Guam","Racetrack","L3","r","w","blattodea",0,2018-01-12,2018-01-15
"1868","Guam_Racetrack_L3","Guam","Racetrack","L3","r","w","araneae",0,2018-01-12,2018-01-15
"1869","Guam_Racetrack_L3","Guam","Racetrack","L3","r","w","isoptera",0,2018-01-12,2018-01-15
"1870","Guam_Racetrack_L3","Guam","Racetrack","L3","r","w","partial",0,2018-01-12,2018-01-15
"1871","Guam_Racetrack_L3","Guam","Racetrack","L3","r","w","trichoptera",0,2018-01-12,2018-01-15
"1872","Guam_Racetrack_L3","Guam","Racetrack","L3","r","w","other",0,2018-01-12,2018-01-15
"1873","Guam_Riti_L1","Guam","Riti","L1","w","b","diptera",0,2018-01-12,2018-01-15
"1874","Guam_Riti_L1","Guam","Riti","L1","w","b","hemiptera",0,2018-01-12,2018-01-15
"1875","Guam_Riti_L1","Guam","Riti","L1","w","b","coleoptera",1,2018-01-12,2018-01-15
"1876","Guam_Riti_L1","Guam","Riti","L1","w","b","formicidae",0,2018-01-12,2018-01-15
"1877","Guam_Riti_L1","Guam","Riti","L1","w","b","apoidea",0,2018-01-12,2018-01-15
"1878","Guam_Riti_L1","Guam","Riti","L1","w","b","crabronidae",0,2018-01-12,2018-01-15
"1879","Guam_Riti_L1","Guam","Riti","L1","w","b","lepidoptera",0,2018-01-12,2018-01-15
"1880","Guam_Riti_L1","Guam","Riti","L1","w","b","blattodea",0,2018-01-12,2018-01-15
"1881","Guam_Riti_L1","Guam","Riti","L1","w","b","araneae",0,2018-01-12,2018-01-15
"1882","Guam_Riti_L1","Guam","Riti","L1","w","b","isoptera",0,2018-01-12,2018-01-15
"1883","Guam_Riti_L1","Guam","Riti","L1","w","b","partial",0,2018-01-12,2018-01-15
"1884","Guam_Riti_L1","Guam","Riti","L1","w","b","trichoptera",0,2018-01-12,2018-01-15
"1885","Guam_Riti_L1","Guam","Riti","L1","w","b","other",0,2018-01-12,2018-01-15
"1886","Guam_Riti_L1","Guam","Riti","L1","w","y","diptera",0,2018-01-12,2018-01-15
"1887","Guam_Riti_L1","Guam","Riti","L1","w","y","hemiptera",0,2018-01-12,2018-01-15
"1888","Guam_Riti_L1","Guam","Riti","L1","w","y","coleoptera",0,2018-01-12,2018-01-15
"1889","Guam_Riti_L1","Guam","Riti","L1","w","y","formicidae",2,2018-01-12,2018-01-15
"1890","Guam_Riti_L1","Guam","Riti","L1","w","y","apoidea",0,2018-01-12,2018-01-15
"1891","Guam_Riti_L1","Guam","Riti","L1","w","y","crabronidae",1,2018-01-12,2018-01-15
"1892","Guam_Riti_L1","Guam","Riti","L1","w","y","lepidoptera",0,2018-01-12,2018-01-15
"1893","Guam_Riti_L1","Guam","Riti","L1","w","y","blattodea",0,2018-01-12,2018-01-15
"1894","Guam_Riti_L1","Guam","Riti","L1","w","y","araneae",0,2018-01-12,2018-01-15
"1895","Guam_Riti_L1","Guam","Riti","L1","w","y","isoptera",1,2018-01-12,2018-01-15
"1896","Guam_Riti_L1","Guam","Riti","L1","w","y","partial",0,2018-01-12,2018-01-15
"1897","Guam_Riti_L1","Guam","Riti","L1","w","y","trichoptera",0,2018-01-12,2018-01-15
"1898","Guam_Riti_L1","Guam","Riti","L1","w","y","other",0,2018-01-12,2018-01-15
"1899","Guam_Riti_L1","Guam","Riti","L1","y","y","diptera",1,2018-01-12,2018-01-15
"1900","Guam_Riti_L1","Guam","Riti","L1","y","y","hemiptera",0,2018-01-12,2018-01-15
"1901","Guam_Riti_L1","Guam","Riti","L1","y","y","coleoptera",0,2018-01-12,2018-01-15
"1902","Guam_Riti_L1","Guam","Riti","L1","y","y","formicidae",1,2018-01-12,2018-01-15
"1903","Guam_Riti_L1","Guam","Riti","L1","y","y","apoidea",0,2018-01-12,2018-01-15
"1904","Guam_Riti_L1","Guam","Riti","L1","y","y","crabronidae",1,2018-01-12,2018-01-15
"1905","Guam_Riti_L1","Guam","Riti","L1","y","y","lepidoptera",1,2018-01-12,2018-01-15
"1906","Guam_Riti_L1","Guam","Riti","L1","y","y","blattodea",0,2018-01-12,2018-01-15
"1907","Guam_Riti_L1","Guam","Riti","L1","y","y","araneae",0,2018-01-12,2018-01-15
"1908","Guam_Riti_L1","Guam","Riti","L1","y","y","isoptera",0,2018-01-12,2018-01-15
"1909","Guam_Riti_L1","Guam","Riti","L1","y","y","partial",3,2018-01-12,2018-01-15
"1910","Guam_Riti_L1","Guam","Riti","L1","y","y","trichoptera",0,2018-01-12,2018-01-15
"1911","Guam_Riti_L1","Guam","Riti","L1","y","y","other",0,2018-01-12,2018-01-15
"1912","Guam_Riti_L1","Guam","Riti","L1","r","b","diptera",0,2018-01-12,2018-01-15
"1913","Guam_Riti_L1","Guam","Riti","L1","r","b","hemiptera",0,2018-01-12,2018-01-15
"1914","Guam_Riti_L1","Guam","Riti","L1","r","b","coleoptera",0,2018-01-12,2018-01-15
"1915","Guam_Riti_L1","Guam","Riti","L1","r","b","formicidae",0,2018-01-12,2018-01-15
"1916","Guam_Riti_L1","Guam","Riti","L1","r","b","apoidea",0,2018-01-12,2018-01-15
"1917","Guam_Riti_L1","Guam","Riti","L1","r","b","crabronidae",1,2018-01-12,2018-01-15
"1918","Guam_Riti_L1","Guam","Riti","L1","r","b","lepidoptera",0,2018-01-12,2018-01-15
"1919","Guam_Riti_L1","Guam","Riti","L1","r","b","blattodea",0,2018-01-12,2018-01-15
"1920","Guam_Riti_L1","Guam","Riti","L1","r","b","araneae",0,2018-01-12,2018-01-15
"1921","Guam_Riti_L1","Guam","Riti","L1","r","b","isoptera",1,2018-01-12,2018-01-15
"1922","Guam_Riti_L1","Guam","Riti","L1","r","b","partial",0,2018-01-12,2018-01-15
"1923","Guam_Riti_L1","Guam","Riti","L1","r","b","trichoptera",0,2018-01-12,2018-01-15
"1924","Guam_Riti_L1","Guam","Riti","L1","r","b","other",0,2018-01-12,2018-01-15
"1925","Guam_Riti_L1","Guam","Riti","L1","r","y","diptera",0,2018-01-12,2018-01-15
"1926","Guam_Riti_L1","Guam","Riti","L1","r","y","hemiptera",0,2018-01-12,2018-01-15
"1927","Guam_Riti_L1","Guam","Riti","L1","r","y","coleoptera",0,2018-01-12,2018-01-15
"1928","Guam_Riti_L1","Guam","Riti","L1","r","y","formicidae",1,2018-01-12,2018-01-15
"1929","Guam_Riti_L1","Guam","Riti","L1","r","y","apoidea",0,2018-01-12,2018-01-15
"1930","Guam_Riti_L1","Guam","Riti","L1","r","y","crabronidae",0,2018-01-12,2018-01-15
"1931","Guam_Riti_L1","Guam","Riti","L1","r","y","lepidoptera",0,2018-01-12,2018-01-15
"1932","Guam_Riti_L1","Guam","Riti","L1","r","y","blattodea",0,2018-01-12,2018-01-15
"1933","Guam_Riti_L1","Guam","Riti","L1","r","y","araneae",0,2018-01-12,2018-01-15
"1934","Guam_Riti_L1","Guam","Riti","L1","r","y","isoptera",0,2018-01-12,2018-01-15
"1935","Guam_Riti_L1","Guam","Riti","L1","r","y","partial",1,2018-01-12,2018-01-15
"1936","Guam_Riti_L1","Guam","Riti","L1","r","y","trichoptera",0,2018-01-12,2018-01-15
"1937","Guam_Riti_L1","Guam","Riti","L1","r","y","other",0,2018-01-12,2018-01-15
"1938","Guam_Riti_L1","Guam","Riti","L1","y","b","diptera",0,2018-01-12,2018-01-15
"1939","Guam_Riti_L1","Guam","Riti","L1","y","b","hemiptera",0,2018-01-12,2018-01-15
"1940","Guam_Riti_L1","Guam","Riti","L1","y","b","coleoptera",0,2018-01-12,2018-01-15
"1941","Guam_Riti_L1","Guam","Riti","L1","y","b","formicidae",0,2018-01-12,2018-01-15
"1942","Guam_Riti_L1","Guam","Riti","L1","y","b","apoidea",0,2018-01-12,2018-01-15
"1943","Guam_Riti_L1","Guam","Riti","L1","y","b","crabronidae",0,2018-01-12,2018-01-15
"1944","Guam_Riti_L1","Guam","Riti","L1","y","b","lepidoptera",0,2018-01-12,2018-01-15
"1945","Guam_Riti_L1","Guam","Riti","L1","y","b","blattodea",0,2018-01-12,2018-01-15
"1946","Guam_Riti_L1","Guam","Riti","L1","y","b","araneae",0,2018-01-12,2018-01-15
"1947","Guam_Riti_L1","Guam","Riti","L1","y","b","isoptera",0,2018-01-12,2018-01-15
"1948","Guam_Riti_L1","Guam","Riti","L1","y","b","partial",0,2018-01-12,2018-01-15
"1949","Guam_Riti_L1","Guam","Riti","L1","y","b","trichoptera",0,2018-01-12,2018-01-15
"1950","Guam_Riti_L1","Guam","Riti","L1","y","b","other",0,2018-01-12,2018-01-15
"1951","Guam_Riti_L1","Guam","Riti","L1","y","w","diptera",0,2018-01-12,2018-01-15
"1952","Guam_Riti_L1","Guam","Riti","L1","y","w","hemiptera",0,2018-01-12,2018-01-15
"1953","Guam_Riti_L1","Guam","Riti","L1","y","w","coleoptera",1,2018-01-12,2018-01-15
"1954","Guam_Riti_L1","Guam","Riti","L1","y","w","formicidae",1,2018-01-12,2018-01-15
"1955","Guam_Riti_L1","Guam","Riti","L1","y","w","apoidea",1,2018-01-12,2018-01-15
"1956","Guam_Riti_L1","Guam","Riti","L1","y","w","crabronidae",0,2018-01-12,2018-01-15
"1957","Guam_Riti_L1","Guam","Riti","L1","y","w","lepidoptera",0,2018-01-12,2018-01-15
"1958","Guam_Riti_L1","Guam","Riti","L1","y","w","blattodea",0,2018-01-12,2018-01-15
"1959","Guam_Riti_L1","Guam","Riti","L1","y","w","araneae",0,2018-01-12,2018-01-15
"1960","Guam_Riti_L1","Guam","Riti","L1","y","w","isoptera",0,2018-01-12,2018-01-15
"1961","Guam_Riti_L1","Guam","Riti","L1","y","w","partial",0,2018-01-12,2018-01-15
"1962","Guam_Riti_L1","Guam","Riti","L1","y","w","trichoptera",0,2018-01-12,2018-01-15
"1963","Guam_Riti_L1","Guam","Riti","L1","y","w","other",0,2018-01-12,2018-01-15
"1964","Guam_Riti_L1","Guam","Riti","L1","w","r","diptera",0,2018-01-12,2018-01-15
"1965","Guam_Riti_L1","Guam","Riti","L1","w","r","hemiptera",0,2018-01-12,2018-01-15
"1966","Guam_Riti_L1","Guam","Riti","L1","w","r","coleoptera",1,2018-01-12,2018-01-15
"1967","Guam_Riti_L1","Guam","Riti","L1","w","r","formicidae",0,2018-01-12,2018-01-15
"1968","Guam_Riti_L1","Guam","Riti","L1","w","r","apoidea",0,2018-01-12,2018-01-15
"1969","Guam_Riti_L1","Guam","Riti","L1","w","r","crabronidae",0,2018-01-12,2018-01-15
"1970","Guam_Riti_L1","Guam","Riti","L1","w","r","lepidoptera",0,2018-01-12,2018-01-15
"1971","Guam_Riti_L1","Guam","Riti","L1","w","r","blattodea",0,2018-01-12,2018-01-15
"1972","Guam_Riti_L1","Guam","Riti","L1","w","r","araneae",0,2018-01-12,2018-01-15
"1973","Guam_Riti_L1","Guam","Riti","L1","w","r","isoptera",0,2018-01-12,2018-01-15
"1974","Guam_Riti_L1","Guam","Riti","L1","w","r","partial",1,2018-01-12,2018-01-15
"1975","Guam_Riti_L1","Guam","Riti","L1","w","r","trichoptera",0,2018-01-12,2018-01-15
"1976","Guam_Riti_L1","Guam","Riti","L1","w","r","other",0,2018-01-12,2018-01-15
"1977","Guam_Riti_L1","Guam","Riti","L1","b","y","diptera",0,2018-01-12,2018-01-15
"1978","Guam_Riti_L1","Guam","Riti","L1","b","y","hemiptera",0,2018-01-12,2018-01-15
"1979","Guam_Riti_L1","Guam","Riti","L1","b","y","coleoptera",0,2018-01-12,2018-01-15
"1980","Guam_Riti_L1","Guam","Riti","L1","b","y","formicidae",0,2018-01-12,2018-01-15
"1981","Guam_Riti_L1","Guam","Riti","L1","b","y","apoidea",0,2018-01-12,2018-01-15
"1982","Guam_Riti_L1","Guam","Riti","L1","b","y","crabronidae",0,2018-01-12,2018-01-15
"1983","Guam_Riti_L1","Guam","Riti","L1","b","y","lepidoptera",0,2018-01-12,2018-01-15
"1984","Guam_Riti_L1","Guam","Riti","L1","b","y","blattodea",0,2018-01-12,2018-01-15
"1985","Guam_Riti_L1","Guam","Riti","L1","b","y","araneae",0,2018-01-12,2018-01-15
"1986","Guam_Riti_L1","Guam","Riti","L1","b","y","isoptera",0,2018-01-12,2018-01-15
"1987","Guam_Riti_L1","Guam","Riti","L1","b","y","partial",0,2018-01-12,2018-01-15
"1988","Guam_Riti_L1","Guam","Riti","L1","b","y","trichoptera",0,2018-01-12,2018-01-15
"1989","Guam_Riti_L1","Guam","Riti","L1","b","y","other",0,2018-01-12,2018-01-15
"1990","Guam_Riti_L1","Guam","Riti","L1","r","w","diptera",0,2018-01-12,2018-01-15
"1991","Guam_Riti_L1","Guam","Riti","L1","r","w","hemiptera",0,2018-01-12,2018-01-15
"1992","Guam_Riti_L1","Guam","Riti","L1","r","w","coleoptera",0,2018-01-12,2018-01-15
"1993","Guam_Riti_L1","Guam","Riti","L1","r","w","formicidae",0,2018-01-12,2018-01-15
"1994","Guam_Riti_L1","Guam","Riti","L1","r","w","apoidea",0,2018-01-12,2018-01-15
"1995","Guam_Riti_L1","Guam","Riti","L1","r","w","crabronidae",0,2018-01-12,2018-01-15
"1996","Guam_Riti_L1","Guam","Riti","L1","r","w","lepidoptera",0,2018-01-12,2018-01-15
"1997","Guam_Riti_L1","Guam","Riti","L1","r","w","blattodea",0,2018-01-12,2018-01-15
"1998","Guam_Riti_L1","Guam","Riti","L1","r","w","araneae",0,2018-01-12,2018-01-15
"1999","Guam_Riti_L1","Guam","Riti","L1","r","w","isoptera",0,2018-01-12,2018-01-15
"2000","Guam_Riti_L1","Guam","Riti","L1","r","w","partial",0,2018-01-12,2018-01-15
"2001","Guam_Riti_L1","Guam","Riti","L1","r","w","trichoptera",0,2018-01-12,2018-01-15
"2002","Guam_Riti_L1","Guam","Riti","L1","r","w","other",0,2018-01-12,2018-01-15
"2003","Guam_Riti_L1","Guam","Riti","L1","b","r","diptera",0,2018-01-12,2018-01-15
"2004","Guam_Riti_L1","Guam","Riti","L1","b","r","hemiptera",0,2018-01-12,2018-01-15
"2005","Guam_Riti_L1","Guam","Riti","L1","b","r","coleoptera",0,2018-01-12,2018-01-15
"2006","Guam_Riti_L1","Guam","Riti","L1","b","r","formicidae",1,2018-01-12,2018-01-15
"2007","Guam_Riti_L1","Guam","Riti","L1","b","r","apoidea",0,2018-01-12,2018-01-15
"2008","Guam_Riti_L1","Guam","Riti","L1","b","r","crabronidae",0,2018-01-12,2018-01-15
"2009","Guam_Riti_L1","Guam","Riti","L1","b","r","lepidoptera",0,2018-01-12,2018-01-15
"2010","Guam_Riti_L1","Guam","Riti","L1","b","r","blattodea",0,2018-01-12,2018-01-15
"2011","Guam_Riti_L1","Guam","Riti","L1","b","r","araneae",0,2018-01-12,2018-01-15
"2012","Guam_Riti_L1","Guam","Riti","L1","b","r","isoptera",2,2018-01-12,2018-01-15
"2013","Guam_Riti_L1","Guam","Riti","L1","b","r","partial",0,2018-01-12,2018-01-15
"2014","Guam_Riti_L1","Guam","Riti","L1","b","r","trichoptera",0,2018-01-12,2018-01-15
"2015","Guam_Riti_L1","Guam","Riti","L1","b","r","other",0,2018-01-12,2018-01-15
"2016","Guam_Riti_L1","Guam","Riti","L1","b","b","diptera",0,2018-01-12,2018-01-15
"2017","Guam_Riti_L1","Guam","Riti","L1","b","b","hemiptera",0,2018-01-12,2018-01-15
"2018","Guam_Riti_L1","Guam","Riti","L1","b","b","coleoptera",0,2018-01-12,2018-01-15
"2019","Guam_Riti_L1","Guam","Riti","L1","b","b","formicidae",0,2018-01-12,2018-01-15
"2020","Guam_Riti_L1","Guam","Riti","L1","b","b","apoidea",0,2018-01-12,2018-01-15
